recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_gamma,exponent_high,exponent_low,lempel_ziv,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
SC4172E0-PSG@N3#2,sleep_edfx_multiwindow,SC4172E0-PSG,ok,,2,100,12000,0.8924115753,0.002896055294,0.1276718358,0.3376988983,,1.382413737,2.963734063,0.3072783488,0.3566224763,0.0003771993985,0.02068720029,0.886299732,0.7218976043,6.426007681,0.482580234,,2.912115651,0.1112014473
SC4172E0-PSG@REM#0,sleep_edfx_multiwindow,SC4172E0-PSG,ok,,2,100,12000,0.7963238312,0.02865875824,0.311642245,1.466856133,,2.025442518,2.062623148,0.3919875152,0.1733751398,0.004732191433,0.06106875091,0.6590031204,0.6285323222,13.94417186,0.6808413042,,1.816563743,0.1008020994
SC4172E0-PSG@REM#1,sleep_edfx_multiwindow,SC4172E0-PSG,ok,,2,100,12000,0.7844900023,0.03560309904,0.3285376589,1.641814022,,2.172450202,2.049515672,0.3550310651,0.1474851286,0.006987295846,0.05406414133,0.644545346,0.6328381515,14.76889794,0.6765767055,,1.872134884,-0.002746576818
SC4172E0-PSG@REM#2,sleep_edfx_multiwindow,SC4172E0-PSG,ok,,2,100,12000,0.8022194663,0.02235969267,0.2937442251,1.299531223,,2.35327663,2.212330649,0.3529548601,0.1557828567,0.00470221596,0.05179091975,0.6749916848,0.6279620414,11.48282278,0.650868462,,1.938942052,0.0004495414714
SC4172E0-PSG@W#0,sleep_edfx_multiwindow,SC4172E0-PSG,ok,,2,100,12000,0.634191092,0.07925788488,0.3304052167,1.389786332,,0.4196163568,1.909950149,0.5095007216,0.06983347582,0.004498862674,0.04990533862,0.690149373,0.7725777977,27.27935304,0.6917676601,,1.327822027,-0.002169523104
SC4172E0-PSG@W#1,sleep_edfx_multiwindow,SC4172E0-PSG,ok,,2,100,12000,0.5136770039,0.1368188516,0.4468798826,3.114225948,,0.1262454054,1.726821393,0.6419626043,0.05991017656,0.003733326155,0.04760216472,0.6284610735,0.9641870598,37.29554331,0.7338281068,,0.9611160563,0.01951684648
SC4172E0-PSG@W#2,sleep_edfx_multiwindow,SC4172E0-PSG,ok,,2,100,12000,0.6051488621,0.06667007938,0.3820827188,2.305734398,,0.5723238492,1.94813937,0.5651430171,0.07080522664,0.002571224658,0.04892371641,0.6848060034,0.8723691095,24.18919501,0.6930899836,,1.404075122,-0.002989503007
SC4181E0-PSG@N2#0,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.7841443424,0.01578001141,0.2709307994,1.110067838,,1.116609008,2.349142444,0.4850015019,0.2120483565,0.0002202554121,0.05209068151,0.6405211552,0.6894651895,10.0705855,0.6771921039,,1.867464293,0.3729432446
SC4181E0-PSG@N2#1,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.6891188844,0.07868897503,0.4907723261,9.293962335,,0.4000874921,1.749594277,0.52527988,0.09901939833,0.0007077445977,0.07753750017,0.5331646339,0.7974138275,30.16298858,0.7504428956,,1.617285447,0.4132628278
SC4181E0-PSG@N2#2,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.7212478914,0.04036450413,0.4615043706,7.521098374,,0.003965084607,2.093220816,0.5373218693,0.206928571,0.0003951539751,0.05750271439,0.6794571982,0.7505692787,17.0628552,0.6547585276,,1.962068514,0.5210585241
SC4181E0-PSG@N3#0,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.9183004012,0.001285297835,0.08778411213,0.2110685754,,1.046240845,3.340943816,0.2217387003,0.3321193544,0.001777583485,0.01225521372,0.9343708154,0.6837691531,4.709826527,0.3705714874,,3.238133351,0.5562240049
SC4181E0-PSG@N3#1,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.910748013,0.001585291859,0.01461742214,0.02843578926,,1.075553328,3.275218469,0.2337806897,0.368819096,0.0009661918566,0.01518409563,0.9251609775,0.6870255311,5.073484074,0.4109729108,,3.233499851,0.5167587206
SC4181E0-PSG@N3#2,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.9159604423,0.00161409317,0.06269032386,0.1412483799,,0.9047890969,3.275061751,0.2371026178,0.3303879362,0.001011333811,0.01290671535,0.9346377344,0.65080247,4.717641455,0.3900014193,,3.2068977,0.3845828371
SC4181E0-PSG@REM#0,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.6949736933,0.04099337403,0.3501683449,1.935506762,,1.208182719,2.023806533,0.5057635524,0.2234065478,0.0002057820333,0.06551570306,0.6131006212,0.7089776995,16.1651035,0.6878900379,,1.712226239,0.3860130495
SC4181E0-PSG@REM#1,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.7404274495,0.02869823763,0.2317296373,0.7691632487,,1.059507496,2.117372648,0.5119921676,0.1751943055,0.0002499762227,0.0526607058,0.6154288989,0.6956250825,13.13757157,0.6923434715,,1.730448469,0.2465243298
SC4181E0-PSG@REM#2,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.7240836732,0.02822801851,0.2968581054,1.30143343,,1.076225415,2.087764613,0.5277713261,0.1819348642,0.0005952146507,0.07354151798,0.5854345329,0.8030362454,12.99237332,0.7060978495,,1.735890027,0.1940314423
SC4181E0-PSG@W#0,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.4796833738,0.2717909129,0.4866945189,2.351185377,,-0.2870561717,1.523651734,0.6714447162,0.04350317835,0.001452799749,0.02946845992,0.7484146935,0.6158037775,33.46494547,0.6445631805,,0.7022939902,0.001828919441
SC4181E0-PSG@W#1,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.506527405,0.2651799626,0.460354084,1.902995298,,-0.1028554465,1.509608996,0.6980201409,0.04442106553,0.0011736104,0.03484597674,0.7397255655,0.6004701348,32.20685434,0.650414507,,0.8888255702,0.0398191284
SC4181E0-PSG@W#2,sleep_edfx_multiwindow,SC4181E0-PSG,ok,,2,100,12000,0.5245577378,0.2516528227,0.4272286659,1.517651944,,-0.08876568351,1.491780412,0.6614789319,0.08572422627,0.001913796928,0.04034314422,0.7228299117,0.5936844654,31.44992242,0.6782087609,,1.049346784,-0.001128056773
SC4182E0-PSG@N2#0,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.7422357517,0.01600163226,0.4523545791,7.985333538,,1.496657512,2.14721576,0.5547619918,0.1141107349,0.0003848680652,0.08315127768,0.6224820172,0.8434168922,12.95067046,0.6743668637,,2.10841724,0.3830362164
SC4182E0-PSG@N2#1,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.7318055531,0.01699414301,0.3841747266,3.021803165,,1.45324594,2.093141185,0.5506095817,0.1134228856,0.0009969852888,0.1202760096,0.5605128663,0.6560417528,12.86627854,0.6985901963,,2.018504185,0.5924715234
SC4182E0-PSG@N2#2,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.7386275733,0.02055301601,0.3892448423,3.131150284,,1.188450011,2.008258915,0.5622363301,0.1701538883,0.0002081829163,0.1169570965,0.5309698512,0.7086050715,13.21258,0.7120493491,,1.989715538,0.4620065816
SC4182E0-PSG@N3#0,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.8775683409,0.004862309524,0.1166060573,0.2959239908,,0.7015108073,2.864831983,0.2661694886,0.3274622317,0.0009837507495,0.01542766709,0.9017759298,0.6612555218,6.102364413,0.4293731923,,2.764397784,0.342440136
SC4182E0-PSG@N3#1,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.8745655725,0.004394780106,0.1571910636,0.4492487868,,0.7693585329,2.898762277,0.2823638881,0.3180051013,0.001330640894,0.0178624223,0.8861042156,0.6805460402,6.363358687,0.4708869854,,2.829213334,0.2803778148
SC4182E0-PSG@N3#2,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.8765732888,0.004363213265,0.04697273979,0.09839688201,,0.8463627197,2.901008659,0.2703218987,0.3285184951,0.0008573238368,0.01524203824,0.9049788826,0.661814485,5.684676462,0.4377283727,,2.805505448,0.4435766829
SC4182E0-PSG@REM#0,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.6514461323,0.04882590755,0.3111809127,1.344863359,,0.7799193905,1.988605406,0.5393980744,0.1608099135,0.0003493099767,0.05057468392,0.7042436811,0.6586955991,20.37292408,0.6684094512,,1.550326167,0.09141112003
SC4182E0-PSG@REM#1,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.5667771212,0.1177732569,0.5109759863,9.436094734,,0.1891485557,1.58106013,0.6074976004,0.1368438268,0.0003260394378,0.1098886281,0.520282805,0.9029212851,34.81107647,0.7602575635,,1.303524502,0.07260008635
SC4182E0-PSG@REM#2,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.5532403536,0.1574228069,0.5434886969,13.19538841,,0.1690071535,1.363142634,0.6361492302,0.004723108593,0.0004119566004,0.1616765962,0.3834692762,0.8492215436,38.4818486,0.8063057595,,1.118484523,0.08510148993
SC4182E0-PSG@W#0,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.3928999191,0.3177657875,0.5461192685,3.434053968,,-0.2060230097,1.322199781,0.769026354,-0.0520777349,0.00177222057,0.03612781589,0.6561957938,0.6600188444,37.11259278,0.7342032768,,0.1080607515,0.003841941265
SC4182E0-PSG@W#1,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.4542767637,0.2729218158,0.4558216303,1.767947296,,-0.2820872964,1.503054735,0.6390559173,-0.06681586839,0.001164658802,0.02941075791,0.7315921496,0.6497710042,33.35823844,0.6714816625,,0.283761948,0.004721222536
SC4182E0-PSG@W#2,sleep_edfx_multiwindow,SC4182E0-PSG,ok,,2,100,12000,0.5115209936,0.2388167744,0.4389458656,1.770658393,,-0.2634168647,1.622323762,0.5987775391,0.04017233564,0.001959647572,0.02483956089,0.786635285,0.64311022,30.43211539,0.6252246278,,0.4640414625,0.0001121737132
SC4191E0-PSG@N2#0,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.565053759,0.2010816356,0.5732108122,17.29491026,,0.3896777916,1.360722811,0.6677075471,0.01834219797,0.0009026135929,0.09978255304,0.3824899675,0.9967542287,40.76825403,0.882043809,,1.235467614,0.0914535642
SC4191E0-PSG@N2#1,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.6988419667,0.02180067117,0.2576768517,0.9745404036,,1.699432546,1.824840064,0.6340730251,0.1086429381,0.0005992241108,0.1458940073,0.6062429794,0.7361044823,13.69676845,0.7072898292,,1.9488088,0.4016104701
SC4191E0-PSG@N2#2,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.6986827941,0.02117027707,0.2244627998,0.7475042396,,1.529144084,1.919273732,0.6398863993,0.1333362317,0.0008088765559,0.1231735727,0.6215677359,0.7163780164,13.57798889,0.7007989406,,1.894170162,0.3854839823
SC4191E0-PSG@N3#0,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.8402954745,0.005993782751,0.1257694614,0.3254603464,,0.9039791649,2.669308942,0.3691492595,0.3264128033,0.0004588109409,0.03503168075,0.8506283809,0.7164943037,8.680070078,0.5281672352,,2.780034768,0.4691062956
SC4191E0-PSG@N3#1,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.8349710771,0.007060666208,0.06940806234,0.1517492506,,0.7700661795,2.629321352,0.3625054034,0.2634006765,0.0003571036738,0.03630726324,0.846477902,0.7315824489,9.157737939,0.532711824,,2.701445003,0.492603553
SC4191E0-PSG@N3#2,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.8330661347,0.006462583077,0.0001797586362,-0.006140541936,,1.092945882,2.624215292,0.3587682342,0.2964840017,0.0004463161269,0.04151276773,0.8372563624,0.7365386695,9.885901704,0.5512147676,,2.7017492,0.4747989069
SC4191E0-PSG@REM#0,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.6324899631,0.07170416533,0.5124769017,20.39020878,,0.7100823327,1.83933552,0.6278444099,0.1016507637,0.0005608731656,0.0547292901,0.6466965017,0.7208497943,30.87116804,0.7140964734,,1.528156537,0.08299093807
SC4191E0-PSG@REM#1,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.6370416102,0.05450533893,0.4016549298,2.980963364,,0.9222327806,1.879666739,0.6141414565,0.07741935637,0.0002252662566,0.05876858469,0.6473556589,0.6826778633,23.87429112,0.7088101305,,1.586032019,0.01749648239
SC4191E0-PSG@REM#2,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.6158240152,0.05738794664,0.4379535011,4.510220387,,1.335143676,1.7247962,0.6336577841,0.09091839318,0.0006600385744,0.07776532028,0.6162110695,0.7952123765,22.92563355,0.7009264678,,1.676260814,0.002489419653
SC4191E0-PSG@W#0,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.3546558749,0.2748616255,0.4295269631,1.404957872,,-0.1917187232,1.181405689,0.6888848387,0.04934264769,0.0004993833948,0.05945752843,0.5577567358,0.6044539434,38.76803205,0.7905024889,,0.4491346918,0.0333414215
SC4191E0-PSG@W#1,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.2742666268,0.4130718524,0.4574202925,1.007100047,,-0.4080734349,0.7998689081,0.8088894911,0.03800696547,0.000185867297,0.09342190003,0.3216779281,0.5784212538,41.6286279,0.9259551724,,0.3166469428,0.0002200647406
SC4191E0-PSG@W#2,sleep_edfx_multiwindow,SC4191E0-PSG,ok,,2,100,12000,0.2569056502,0.3832499246,0.5087044442,1.73342764,,-0.3787755052,0.8443208205,0.8088894911,-0.03496647293,0.0007435795548,0.08189246305,0.4306995627,0.599285418,40.94061442,0.8632153326,,0.3703227107,0.004641384265
SC4192E0-PSG@N2#0,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.6935800526,0.01836887676,0.3072922084,1.476568812,,1.79545957,1.787642165,0.5755240424,0.1616033614,0.0004931132271,0.1337642811,0.5889048104,0.6930585409,13.87345557,0.6932872582,,2.027606643,0.6154913015
SC4192E0-PSG@N2#1,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.6760151389,0.02303197262,0.2293077669,0.7717414504,,1.38579303,1.773438482,0.5788459705,0.1327870906,0.0004321535881,0.1147353388,0.5915057663,0.6937910503,14.04206487,0.7092839094,,1.948696019,0.5821692944
SC4192E0-PSG@N2#2,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.7065841736,0.01627264755,0.2972091006,1.370485859,,1.576555235,1.943702718,0.5564229559,0.179308528,0.0003757334119,0.1071662014,0.6531973889,0.6953077056,13.62271007,0.6839360818,,2.061487159,0.5242893335
SC4192E0-PSG@N3#0,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.8366145069,0.007561455555,0.09335052315,0.2182339272,,0.5167133829,2.644504993,0.3467262449,0.310887551,0.0003855376589,0.03757089883,0.8433893186,0.7820940254,9.667305483,0.5373815511,,2.689497455,0.4408204575
SC4192E0-PSG@N3#1,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.8414867564,0.005150027522,0.06304281636,0.1375730901,,0.8433678228,2.721587202,0.3276251584,0.3222101045,0.0008718341956,0.03100722169,0.8637706524,0.7456393134,7.767978039,0.5108585298,,2.782022321,0.4305081026
SC4192E0-PSG@N3#2,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.8456645694,0.00520220872,0.04184888375,0.0851819647,,1.004319132,2.671408929,0.3263794353,0.3128808907,0.001163333289,0.03341754535,0.8553920878,0.704579999,8.780348757,0.5281647157,,2.761767491,0.4336543748
SC4192E0-PSG@REM#0,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.4971811495,0.1601118661,0.539517902,11.33409681,,1.110470813,1.219114837,0.6689532701,0.04593612113,0.000457438836,0.1139463442,0.4325847246,0.913582634,38.61487865,0.8391808856,,1.191215797,0.0208431373
SC4192E0-PSG@REM#1,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.5594737886,0.07088241627,0.5086147031,17.63828328,,1.561657967,1.500508508,0.6486064605,0.01729678078,0.0004198525555,0.1034495816,0.5442148462,0.8931341166,26.30448692,0.7594533936,,1.563882432,0.06367893284
SC4192E0-PSG@REM#2,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.6113108267,0.0648154645,0.4796384602,8.47521125,,1.42200742,1.675717265,0.594209888,0.1211057233,0.0007183676737,0.07780221149,0.5916097624,0.7555391692,25.80265344,0.7427870857,,1.458826033,0.1391139453
SC4192E0-PSG@W#0,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.2899250828,0.3277634009,0.5978051932,6.566985913,,-0.3209353906,1.133250152,0.7794073793,-0.009263868226,0.0006570011514,0.06103846282,0.5290780883,0.6802022877,39.74485664,0.801540049,,0.3290895967,0.03244089476
SC4192E0-PSG@W#1,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.3552802077,0.2324323609,0.5207784854,4.239020075,,-0.3644853123,1.281809584,0.7756702102,-0.02874176874,0.0008999100446,0.05216177935,0.6429456624,0.6101909747,36.58568437,0.7196946479,,0.6801886327,0.04062963968
SC4192E0-PSG@W#2,sleep_edfx_multiwindow,SC4192E0-PSG,ok,,2,100,12000,0.4054179969,0.2632393268,0.4441363998,1.666904717,,-0.1637193426,1.204073625,0.7179517095,0.01156427031,0.0003862838381,0.05903747775,0.5661364526,0.5795245227,38.98516998,0.7843932917,,0.620562576,0.08626296753
SC4211E0-PSG@N2#0,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.7206006207,0.01808354503,0.2386709407,0.8493119126,,1.079364729,2.081627108,0.5132378907,0.2011840274,0.0003233795814,0.09082931941,0.6762562279,0.6874862161,13.67533754,0.6721567318,,2.121306966,0.1353409611
SC4211E0-PSG@N2#1,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.7700519834,0.0124435082,0.3676299802,2.607717731,,1.135711091,2.298587942,0.4654851743,0.2190594162,0.0006064089965,0.05647751512,0.774995676,0.6669030473,12.49402381,0.5755000089,,2.309600109,0.2002981015
SC4211E0-PSG@N2#2,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.7492718693,0.01519159677,0.3881756831,3.186899324,,1.13550218,2.107784742,0.5049330704,0.2000628169,0.0003642244495,0.07029819874,0.7355934166,0.7213619335,13.37509369,0.606169702,,2.221143962,0.05503314457
SC4211E0-PSG@N3#0,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.8337865421,0.006323293871,0.2566817457,1.028562968,,1.490463772,2.612657381,0.3683187775,0.3143183666,0.0005760790691,0.04687194576,0.8458629702,0.670612422,9.655567784,0.5135329699,,2.575609559,0.2563862958
SC4211E0-PSG@N3#1,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.8430002414,0.005122970397,0.1985535316,0.6446938118,,1.447611081,2.719441534,0.34880245,0.2839450558,0.0004657571647,0.04036674624,0.8586439846,0.7068557691,8.859622796,0.4987738793,,2.67265033,0.2504765839
SC4211E0-PSG@N3#2,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.8421072525,0.005773651729,0.1145774089,0.2876329499,,1.390373417,2.721947126,0.3446500398,0.3103279943,0.0008710504852,0.04055146112,0.8515220363,0.722323948,8.92009878,0.5108385209,,2.682214963,0.1930043946
SC4211E0-PSG@REM#0,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.5355864347,0.07363908121,0.4015856546,2.697298176,,1.741866253,1.652606117,0.6074976004,0.1226412816,0.0006560568571,0.06715500359,0.633071643,0.6877502682,25.24119173,0.7147195213,,1.32670394,0.06204626882
SC4211E0-PSG@REM#1,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.4975628913,0.08415702049,0.4478258706,4.304891212,,1.794551049,1.589418535,0.6336577841,0.103475565,0.0003697271608,0.08068773595,0.5892911404,0.7504684325,27.46653882,0.7502210297,,1.36395155,-0.002343635442
SC4211E0-PSG@REM#2,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.4808027603,0.08484251651,0.2711244444,0.8429998971,,1.858241109,1.618240559,0.5991927801,0.09970818466,0.0003858666203,0.08254829064,0.5691856733,0.7839085241,27.4990921,0.7486754847,,1.426896673,0.005110144172
SC4211E0-PSG@W#0,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.4112646246,0.2934123104,0.4342916531,1.353888247,,-0.3658761803,1.293676432,0.7420356882,-0.03123567554,0.00192977669,0.04251436518,0.6692604024,0.5721495595,37.14150238,0.7176255291,,0.429054479,0.01027196502
SC4211E0-PSG@W#1,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.3979642276,0.3059301142,0.4442521238,1.395634962,,-0.3912910361,1.28079335,0.7835597894,-0.07241005888,0.002831586253,0.04022036514,0.6615491162,0.5740356735,37.10627424,0.7298359101,,0.4009285976,0.004387772708
SC4211E0-PSG@W#2,sleep_edfx_multiwindow,SC4211E0-PSG,ok,,2,100,12000,0.4070985218,0.3045357271,0.474260824,1.808877678,,-0.2524389863,1.293310049,0.769441595,-0.09765022503,0.00147289342,0.03955500774,0.6810678218,0.5905635457,36.69062328,0.7082149087,,0.3795321324,-0.001403013063
SC4222E0-PSG@N2#0,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.7160404771,0.02183264387,0.3661787882,2.454528947,,2.137170643,1.849784145,0.524864639,0.1510828609,0.001059736544,0.0892989488,0.6708264702,0.5695807056,13.90480359,0.6612859846,,2.095491626,0.01469959969
SC4222E0-PSG@N2#1,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.6974865066,0.02304516991,0.3784656786,2.757790661,,2.411711623,1.829099394,0.5468724126,0.1767188055,0.0006419549202,0.08852913905,0.6974111206,0.5649563813,13.9298701,0.641689218,,2.065458212,-0.002585763188
SC4222E0-PSG@N2#2,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.7218933537,0.02165218236,0.3107235582,1.498718994,,1.984162804,1.939029037,0.5132378907,0.1668170541,0.0004209197256,0.06943881172,0.7068813752,0.5817197402,13.44243973,0.6419979233,,2.105225539,0.002927624304
SC4222E0-PSG@N3#0,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.8433843997,0.007671145359,0.2222319952,0.775545625,,1.358827036,2.545893899,0.3820217309,0.2734282034,0.0006578161738,0.03036927675,0.8336462285,0.5923455098,7.762106487,0.5278596326,,2.544562176,0.00194732987
SC4222E0-PSG@N3#1,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.8472493551,0.007300282057,0.1713240797,0.5045464624,,1.419585649,2.608967759,0.3674882955,0.2902741099,0.0003162494903,0.03077229091,0.8421692282,0.5917834091,7.689258818,0.5162419973,,2.507204819,0.01035699152
SC4222E0-PSG@N3#2,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.8578715498,0.006976184631,0.1351710988,0.3575262853,,1.226361517,2.677847166,0.3533701011,0.2729118085,0.0006821690883,0.03389644838,0.8343482472,0.5861850187,7.811578441,0.5267008856,,2.567977145,0.03887646083
SC4222E0-PSG@REM#0,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.4808294086,0.08732144541,0.2121621607,0.5083021688,,2.526035455,1.214351688,0.698850623,0.06409835773,0.000925124662,0.119716166,0.4729900299,0.6825504024,27.282064,0.8123606326,,1.546624801,-0.002302925381
SC4222E0-PSG@REM#1,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.5146058806,0.06766375203,0.1926794431,0.4656205021,,2.812274012,1.129470768,0.6976048999,0.05504110579,0.0006565813903,0.152520354,0.4285445381,0.6490701715,23.29162305,0.8136670563,,1.601079363,0.001656894313
SC4222E0-PSG@REM#2,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.5037603104,0.1486726951,0.5040252236,6.111250282,,1.446792595,1.151534283,0.6818257415,0.03012466795,0.0007580091796,0.1446118665,0.3700185956,0.6907759355,36.17723169,0.8741410584,,1.266511487,0.01510354778
SC4222E0-PSG@W#0,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.4532790698,0.2970461031,0.5055705935,2.497666335,,0.1272669708,1.073749154,0.7370527961,0.01228187041,0.0009811483281,0.03919264238,0.6723765368,0.545916024,34.90413337,0.7276002241,,0.4071623759,-0.001275024494
SC4222E0-PSG@W#1,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.3924408054,0.320474719,0.4963155082,2.050233975,,-0.09444804323,1.03366944,0.7935255737,0.01382328401,0.0007364630727,0.04377293184,0.6461116585,0.577632386,37.14312968,0.7408777037,,0.3939018812,0.004795708505
SC4222E0-PSG@W#2,sleep_edfx_multiwindow,SC4222E0-PSG,ok,,2,100,12000,0.3987357063,0.3201126239,0.5705189534,4.584261233,,0.1787524072,1.115968643,0.7902036456,-0.06221939829,0.0009471851268,0.04129075778,0.6487039846,0.5754272103,36.32214733,0.730785609,,0.3499826172,0.006273062701
SC4252E0-PSG@N2#0,sleep_edfx_multiwindow,SC4252E0-PSG,ok,,2,100,12000,0.7468673549,0.01790512322,0.2804215405,1.187886781,,1.643742927,2.005000084,0.4845862608,0.2132284811,0.0004191793202,0.07365825544,0.7000991528,0.7430587498,13.41714873,0.6474494003,,2.165196342,0.2315287692
SC4252E0-PSG@N2#1,sleep_edfx_multiwindow,SC4252E0-PSG,ok,,2,100,12000,0.7554081968,0.0141948945,0.2337306185,0.8290441541,,2.197781334,2.048658661,0.4779424047,0.2232888739,0.0003782101392,0.06947858218,0.7168972955,0.731532132,13.35233855,0.6534906664,,2.118189095,0.3237521493
SC4252E0-PSG@N2#2,sleep_edfx_multiwindow,SC4252E0-PSG,ok,,2,100,12000,0.7894531907,0.01165471801,0.2464599406,0.9277671922,,2.031845903,2.216280725,0.4692223434,0.2513929112,0.0006677723597,0.06314928376,0.7443116963,0.6889256822,11.45890661,0.6379890873,,2.209524405,0.3333383435
SC4252E0-PSG@N3#0,sleep_edfx_multiwindow,SC4252E0-PSG,ok,,2,100,12000,0.886747068,0.003533139469,0.05178112843,0.1111470597,,1.579675112,2.851506258,0.350048173,0.3199465331,0.0005178345555,0.02719681687,0.8759251684,0.688933519,6.812269133,0.5255293297,,2.770113634,0.3363802937
SC4252E0-PSG@N3#1,sleep_edfx_multiwindow,SC4252E0-PSG,ok,,2,100,12000,0.8735292635,0.00339303549,0.0661099596,0.1478774784,,1.74915883,2.812171907,0.3475567269,0.2878682091,0.0002443769927,0.02902369348,0.8588494367,0.6916229086,7.162120865,0.5246380839,,2.748269833,0.459467004
SC4252E0-PSG@N3#2,sleep_edfx_multiwindow,SC4252E0-PSG,ok,,2,100,12000,0.8819863161,0.003560658195,0.1331537318,0.3563861198,,1.711412975,2.848203061,0.3342690145,0.3355676069,0.0002522982523,0.02755840299,0.8656017428,0.7444897745,6.980023395,0.5272021931,,2.795900714,0.327755072
